,Gender,MaritalStatus,Travelling,Role,OverTime,Qualifications,Satisfaction,Engagement,Level,Work Experience,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,Age,Daily,Monthly,MonthlyRate,SalaryHike,DistanceFromHome,Turnover
480,1,1,2,6,0,5,1,3,1,0,0,0,0,1.0436345354784387,0.851628736952363,-0.7417685577352643,-1.056350698559692,0.49197438898213824,-0.8925587108399401,0
481,0,2,0,2,0,3,3,3,1,1,5,1,1,-0.1119098659654366,-0.41776721506651776,-0.9591070334379835,0.28996262406259316,-0.8181747990681216,-0.8925587108399401,0
482,0,2,2,8,0,3,3,3,1,0,2,0,0,-0.9523057942882549,-1.468949075518382,-0.44776816669962527,0.9453367360487237,-1.0802046366781737,-0.4020226588968755,0
483,0,1,2,2,1,3,3,4,1,3,2,2,2,-1.8977512136514254,-0.7955356961664065,-0.7094693751330697,-0.1440710504427991,0.49197438898213824,0.824317470960786,0
484,1,0,2,5,0,2,3,3,4,9,6,8,5,0.7284860623573817,-0.6899482325049469,2.268670919500611,0.2419846086288351,1.5400937394223462,2.418559639775746,0
485,0,0,2,0,0,4,3,3,2,1,3,1,1,-0.1119098659654366,0.056203177369367474,-0.22906767727271707,1.7284662612247448,-0.8181747990681216,-0.8925587108399401,0
486,0,2,2,3,0,3,2,2,4,7,1,0,0,1.1486840265187908,-0.1901675711740382,2.4760861523556676,-1.1174389856526745,-0.8181747990681216,-0.769924697854174,0
487,1,1,2,4,0,3,1,2,2,5,1,0,0,-0.9523057942882549,-0.8870448313396715,-0.48804485825778365,0.4306888379366101,-0.2941151238480177,-0.769924697854174,0
488,0,1,0,0,0,3,1,3,2,1,2,1,0,-0.4270583390864935,0.6099507645716888,0.5381351962239902,-1.4761583336050745,1.2780639018122941,-0.5246566718826416,0
489,0,1,1,4,0,3,3,3,3,1,3,1,1,-0.4270583390864935,-0.8565417862819165,1.3578728847965562,0.1988880773235118,1.5400937394223462,-1.0151927238257064,0
490,0,1,2,8,0,2,3,2,1,1,0,1,0,-1.7927017226110733,-1.4666026874370162,-0.600897423976295,0.6828523609140359,-1.0802046366781737,-0.8925587108399401,0
491,0,2,0,6,0,3,4,3,1,1,5,1,1,-1.1624047763689596,-0.28636948251003475,-0.4380394972411329,1.6873223235707953,-0.5561449614580697,0.08851339304618913,1
492,1,1,1,0,0,2,2,4,2,2,2,1,1,0.3082880981959725,0.4198933299810616,-0.22031187476007397,-0.6305458115850897,1.0160340642022423,-0.8925587108399401,0
493,0,2,2,6,0,2,2,2,1,1,3,0,0,-0.637157321167198,-0.1901675711740382,-0.42013874543750696,0.5147898359207848,-1.0802046366781737,1.6827555618611492,0
494,1,2,2,6,0,3,3,3,1,1,1,1,0,-1.0573552853286072,0.9243667674747018,-0.6902066096052548,-1.351471281867343,-0.5561449614580697,0.7016834579750199,0
495,1,0,2,6,1,3,4,3,1,5,2,2,0,-0.4270583390864935,0.375311956435112,-0.6832019675951403,-0.6850789628484599,-1.0802046366781737,2.29592562678998,0
496,1,1,1,6,0,1,4,2,1,2,2,2,1,-1.2674542674093117,0.9290595436374334,-0.6927360636644628,-1.2620703868294394,-0.5561449614580697,-0.8925587108399401,0
497,1,0,0,2,0,3,1,3,1,4,0,2,1,-0.8472563032479026,-0.9691684141874733,-0.7493569199128883,-0.393166211968066,-1.0802046366781737,1.4374875358896169,0
498,0,1,2,7,0,4,3,2,2,8,4,7,5,-0.1119098659654366,0.24391422387862896,-0.29639006992548417,1.3963858695160882,0.49197438898213824,2.0506576008184476,0
499,0,0,2,6,0,1,1,4,1,7,2,2,1,-0.7422068122075504,1.257553875028641,-0.6666632295157033,-0.9730865264261062,1.0160340642022423,-1.0151927238257064,0
500,0,1,2,3,0,4,4,2,5,3,2,2,0,1.0436345354784387,1.1707375160181075,2.073708383552424,-1.7150721139481777,-1.0802046366781737,-1.0151927238257064,0
501,0,0,2,2,1,2,3,3,2,4,3,3,1,-0.5321078301268457,-0.8940839955837687,-0.3833643748844059,0.6636053663504935,-0.0320852862379657,0.4564154320034876,0
502,0,2,0,7,0,3,3,3,2,4,1,4,0,0.41333758923632485,0.030392908474344022,0.4828763536997536,-0.261784553425624,0.22994455137208628,-0.27938864591110935,0
503,0,2,2,7,1,1,3,1,3,1,3,1,0,-1.687652231570721,0.2720708808550182,0.3260502020288569,1.469189718517314,-1.0802046366781737,-0.5246566718826416,0
504,1,2,0,2,1,2,3,2,2,3,2,2,0,2.199178936922314,0.9642553648579198,-0.359042701238175,1.2616569075712911,0.22994455137208628,1.3148535229038507,0
505,1,0,2,4,0,4,2,1,2,1,3,1,1,-0.006860374925084314,1.276324979679567,-0.1432608126488145,0.2959598759918129,-1.0802046366781737,2.418559639775746,0
506,0,0,2,6,0,4,4,3,1,3,4,2,1,-0.32200884804614116,-0.708719337155873,-0.687482582156877,-0.539052851920714,-0.8181747990681216,-0.5246566718826416,0
507,1,2,2,8,0,2,4,3,2,0,2,0,0,1.1486840265187908,-1.2507349839513655,-0.341141949434549,-0.5916334095327104,2.588213089862554,-1.0151927238257064,0
508,0,2,2,8,0,2,1,2,1,1,6,0,0,-2.002800704691778,-0.44123109588017545,-0.8876985996126496,-1.2891277559984773,-0.5561449614580697,-0.8925587108399401,1
509,0,2,2,6,0,3,3,3,1,1,6,0,0,-0.637157321167198,-0.7110657252372388,-0.9108528329238615,-1.4446378932328965,2.0641534146424503,-0.6472906848684078,0
510,0,2,2,6,1,5,3,4,1,1,3,0,0,-0.1119098659654366,0.8703998416032891,-0.6073183458189,-1.1443568838466145,1.5400937394223462,1.9280235878326815,1
511,1,2,2,7,0,2,2,3,3,6,2,1,0,0.5183870802766771,-0.7509543226204569,1.6847561786018994,-0.7092074415404371,-0.5561449614580697,1.4374875358896169,1
512,1,1,2,6,0,3,3,4,1,1,5,1,1,1.253733517559143,-0.800228472329138,-0.752275520750436,0.2373820664505967,-0.2941151238480177,-0.5246566718826416,0
513,0,2,2,1,0,3,4,4,1,0,2,0,0,-1.0573552853286072,1.5531987732807278,-1.0962812728027258,-0.11394531982160222,-1.0802046366781737,1.1922195099180846,1
514,0,1,2,7,1,4,1,4,2,9,5,3,1,-0.7422068122075504,-0.46704136477519886,0.22448289288219664,0.3078149088751543,-0.0320852862379657,-0.8925587108399401,1
515,0,2,1,7,0,3,2,1,3,1,5,1,1,-0.9523057942882549,1.5508523851993619,2.006191417510487,1.022743127228188,0.7540042265921902,-0.5246566718826416,1
516,1,1,2,3,1,4,4,3,4,9,2,4,0,-0.2169593570057889,-1.377439940345117,2.1248811849040936,-0.7093469125155353,0.7540042265921902,2.29592562678998,0
517,0,0,2,4,0,2,4,2,2,4,2,2,1,1.0436345354784387,-0.9316262048856211,-0.5135339722390336,1.720516415644151,-0.0320852862379657,-1.0151927238257064,0
518,1,2,2,8,0,3,3,2,1,2,2,1,0,-0.8472563032479026,0.7155382282331484,-0.7767917677858368,-0.6910762147776797,1.5400937394223462,-0.8925587108399401,0
519,1,1,2,7,0,2,4,3,3,4,3,0,0,-0.2169593570057889,-0.8518490101191849,0.4918267296015666,1.0422690637419265,2.588213089862554,1.1922195099180846,0
520,1,1,0,7,0,2,4,3,2,1,3,1,1,1.3587830085994954,1.7174459389763315,-0.08741824995706834,-1.7173036495497478,-0.5561449614580697,2.1732916138042135,0
521,0,2,2,3,0,4,4,3,4,3,5,2,0,1.3587830085994954,0.7155382282331484,2.468497790178044,-1.3641631406012733,-0.2941151238480177,-0.6472906848684078,0
522,1,1,2,7,0,2,3,3,1,2,3,0,0,-2.002800704691778,-0.7040265609931415,-0.38978529672701084,-0.868622766077604,0.49197438898213824,-0.8925587108399401,0
523,1,1,2,3,1,3,4,3,2,0,2,0,0,-0.006860374925084314,1.6400151322912613,0.9947989406056215,-0.17712567154105682,2.3261832522525023,-1.0151927238257064,0
524,0,0,1,7,0,2,2,2,2,0,0,0,0,0.7284860623573817,-1.2483885958699998,-0.446795299753776,-0.16080756745457517,1.5400937394223462,-0.8925587108399401,0
525,1,1,2,3,0,3,4,3,5,1,3,1,1,1.1486840265187908,-1.4102893734842379,2.4969055049968416,-0.8195289828430609,-0.8181747990681216,-0.8925587108399401,0
526,1,2,0,2,0,1,4,4,1,9,3,2,2,0.6234365713170295,-1.2225783269749764,-0.6384500880860755,0.10697670473384165,-0.2941151238480177,-0.4020226588968755,0
527,1,0,1,8,0,3,4,2,1,4,3,2,2,1.9890799548416092,-0.28871587059140047,-0.9081288054754836,-1.5595619767137585,-0.5561449614580697,-0.8925587108399401,0
528,1,0,2,4,0,4,3,1,3,1,2,1,1,-0.9523057942882549,-0.7556470987831884,0.4492151573733701,-0.03151797353860517,-0.2941151238480177,-0.27938864591110935,1
529,0,1,0,2,0,4,1,2,1,9,1,2,2,0.6234365713170295,-0.7321832179695307,-0.7738731669482891,-1.1530040843026987,1.8021235770323982,-0.8925587108399401,0
530,0,1,1,6,1,4,4,4,2,1,3,1,1,0.7284860623573817,-1.529955165633892,-0.2831590794619346,0.3435194785002765,-1.0802046366781737,-0.15675463292534317,0
531,0,0,2,1,0,3,3,2,2,1,3,1,0,-1.0573552853286072,-0.49285163367022233,-0.38239150793855664,-0.6983287054827827,-1.0802046366781737,-1.0151927238257064,0
532,1,1,2,2,1,1,4,3,1,1,2,1,0,-1.0573552853286072,1.1918550087503994,-0.5541998105755317,-0.47140942899811905,-0.5561449614580697,1.0695854969323184,0
533,0,1,2,6,0,3,3,3,2,0,2,0,0,1.5688819906802,0.9126348270678729,-0.05823224158159128,-1.3020985566826038,-1.0802046366781737,-0.8925587108399401,0
534,1,2,2,5,0,3,3,3,5,3,2,3,1,1.3587830085994954,0.5465982863748131,2.464800895783817,0.10739511765913605,-0.8181747990681216,-1.0151927238257064,1
535,1,0,2,5,1,1,1,2,2,9,0,7,7,-0.4270583390864935,-0.2558664374522797,0.19121084333415278,0.9924779256318929,-0.2941151238480177,-1.0151927238257064,0
536,1,0,2,7,0,3,1,1,3,3,2,0,0,-0.637157321167198,-1.2953163574973152,-0.8637660727447585,0.050769901769293746,-1.0802046366781737,-0.4020226588968755,0
537,1,1,2,6,0,3,4,3,1,1,3,1,1,-0.1119098659654366,-1.499452120576137,-0.8460598943303024,-1.6488234007765643,1.5400937394223462,-0.034120619939577025,1
538,0,1,2,7,1,4,1,3,2,1,2,1,1,-0.1119098659654366,-1.2882771932532178,0.12466674423806505,-1.0827107128532394,-0.8181747990681216,2.0506576008184476,1
539,1,2,2,2,0,3,2,3,1,1,4,1,1,-0.5321078301268457,0.45743553928291386,0.2871355241948874,-0.1550892574755517,-0.8181747990681216,-1.0151927238257064,0
540,0,1,2,0,0,3,4,3,2,1,3,1,1,-0.8472563032479026,1.257553875028641,-0.09481203874552255,-0.984383675409055,-1.0802046366781737,0.21114740603195528,0
541,0,2,0,5,1,1,3,3,3,9,3,0,0,0.20323860715562025,0.790622646836853,2.522589192367261,-1.4781109272564485,1.8021235770323982,-0.034120619939577025,1
542,0,1,2,3,0,3,4,3,3,3,2,3,0,0.6234365713170295,-0.26759837785910856,2.273729827619027,1.0237194240538747,-0.0320852862379657,0.4564154320034876,0
543,1,1,2,4,1,3,4,3,2,7,2,3,0,-0.4270583390864935,-0.8565417862819165,-0.927975291170808,0.5170213715223549,-0.8181747990681216,1.3148535229038507,1
544,1,2,0,0,0,4,4,2,5,2,6,0,0,0.7284860623573817,-0.5444721714602693,2.036350292831813,-0.34504872555920985,-1.0802046366781737,1.560121548875383,0
545,0,2,2,8,1,3,3,3,1,1,3,1,1,-1.1624047763689596,-0.5913999330875847,-0.7318453148876021,1.379649352504312,-0.8181747990681216,-0.15675463292534317,1
546,1,2,2,7,0,2,1,4,2,1,0,1,0,-0.2169593570057889,-0.9269334287228895,0.5556468012492765,-0.20376462778480037,2.588213089862554,-0.15675463292534317,0
547,0,1,0,7,1,1,3,2,2,1,2,1,1,-0.8472563032479026,1.1496200232858156,-0.2403529338445682,0.2789444170298406,2.0641534146424503,1.560121548875383,0
548,1,1,2,0,0,4,4,3,3,1,5,1,1,0.5183870802766771,1.7104067747322342,0.8152077024018526,0.0923322523485376,-0.0320852862379657,-0.8925587108399401,0
549,1,1,0,8,1,3,1,3,1,1,2,1,0,-1.372503758449664,-1.1803433415103926,-0.7771809145641765,1.7164717573663053,-1.0802046366781737,1.3148535229038507,0
550,0,0,2,2,0,1,4,3,1,1,2,1,1,-0.9523057942882549,-1.3047019098227781,-0.5485571822896061,1.3456184345803675,-0.2941151238480177,-0.034120619939577025,0
551,0,2,2,2,0,3,1,4,1,3,2,3,0,-1.4775532494900163,-1.4454851947047243,-1.0941409655218575,-0.12259252027768652,-0.8181747990681216,-1.0151927238257064,0
552,1,0,2,7,0,2,4,3,2,0,5,0,0,-1.1624047763689596,-0.4600022005311016,-0.1878181187687095,-0.8910775930684035,2.0641534146424503,1.3148535229038507,0
553,0,2,1,1,0,3,3,3,4,7,3,7,3,0.9385850444380863,-0.16435730227901477,2.414990108156336,0.18019896666036186,0.7540042265921902,-0.15675463292534317,0
554,0,1,2,0,1,3,2,3,2,4,2,4,2,0.3082880981959725,0.8140865276505107,-0.37558143931761195,0.054814560047139624,0.49197438898213824,-0.8925587108399401,0
555,1,2,1,6,0,1,3,4,2,1,3,0,0,-0.8472563032479026,-1.1897288938358557,-0.4520487812613619,1.0425480056921228,0.49197438898213824,1.0695854969323184,1
556,0,2,1,7,0,3,1,3,3,1,3,0,0,1.3587830085994954,1.1613519636926444,0.4451291162008033,-1.3152088283418282,-0.2941151238480177,0.4564154320034876,1
557,0,1,2,0,0,4,1,2,2,7,2,0,0,-0.7422068122075504,1.7174459389763315,-0.16330187173330873,0.3616507052630339,-0.0320852862379657,1.6827555618611492,0
558,1,1,2,2,0,3,1,2,1,1,2,1,0,-0.9523057942882549,-0.030613181641165957,-0.8398335458768673,1.5876005763756296,1.8021235770323982,-0.034120619939577025,0
559,0,2,2,5,0,2,3,3,4,2,3,2,2,0.833535553397734,-1.3000091336600468,1.395036402127997,-0.1903754141753795,0.22994455137208628,-0.8925587108399401,0
560,1,1,2,2,0,3,4,2,1,1,1,1,1,-0.1119098659654366,-1.5346479417966234,-0.7882715977468578,1.3195373622370166,-0.5561449614580697,2.1732916138042135,0
561,0,2,0,7,0,3,2,3,2,7,3,2,0,0.833535553397734,-0.9996714592452284,-0.5032215826130317,-0.15118407017280394,1.0160340642022423,1.560121548875383,0
562,0,2,2,3,0,3,3,3,4,9,2,7,6,1.9890799548416092,-0.6406740827962657,1.375968209989352,0.4447754064215216,-0.8181747990681216,-0.8925587108399401,0
563,1,1,0,7,0,2,1,4,2,5,0,2,0,-0.5321078301268457,1.1191169782280606,-0.272457543057593,-0.2220353255226559,1.0160340642022423,-1.0151927238257064,0
564,0,1,2,6,1,3,1,3,1,3,2,2,2,0.41333758923632485,1.611858475314872,-0.6956546645020105,0.5926146400255434,-0.8181747990681216,-0.15675463292534317,1
565,0,1,0,0,0,3,3,4,4,0,3,0,0,0.6234365713170295,1.2622466511913724,1.1043437587082454,-0.6754554655666888,-0.0320852862379657,-0.8925587108399401,0
566,1,1,2,2,1,3,1,3,1,6,2,2,0,-1.8977512136514254,1.4710751904329258,-0.7250352462666575,-0.8145080277395281,0.49197438898213824,-1.0151927238257064,0
567,1,2,2,6,0,3,4,3,1,0,3,0,0,-0.4270583390864935,0.8398967965455342,-0.9211652225498634,1.607684396789761,-0.2941151238480177,-1.0151927238257064,0
568,1,0,2,4,0,4,4,3,4,5,4,5,5,1.3587830085994954,-1.3211266263923387,0.6505986151641618,1.3150742910338762,-0.0320852862379657,-0.5246566718826416,0
569,1,2,0,0,1,1,3,3,2,7,3,2,1,1.5688819906802,1.7104067747322342,-0.2901637214720491,-0.10780859691728434,0.22994455137208628,-0.8925587108399401,0
570,1,1,2,0,0,3,4,3,5,2,2,0,0,0.7284860623573817,-1.438446030460627,1.7956630104287123,-0.4394705757006464,2.0641534146424503,0.33378141901772146,0
571,1,0,2,7,0,4,2,2,3,2,3,2,0,0.9385850444380863,-1.4572171351115533,0.21261391614283595,0.5383604307123694,0.49197438898213824,0.08851339304618913,0
572,1,0,2,3,0,3,3,3,4,3,3,2,2,1.3587830085994954,-0.3168725275677897,0.826103812195364,-1.527483652441188,1.5400937394223462,2.0506576008184476,0
573,0,1,2,6,1,4,3,3,1,4,3,2,2,-0.7422068122075504,1.0229150668920641,-0.9149388740964283,-1.5617935123153288,-0.8181747990681216,0.21114740603195528,0
574,1,2,2,2,1,3,4,1,1,4,5,0,0,-1.0573552853286072,-0.8025748604105037,-0.868241260695665,-1.7150721139481777,0.49197438898213824,-0.4020226588968755,0
575,1,1,0,0,0,4,3,4,2,1,2,1,1,0.9385850444380863,-0.18547479501130668,-0.1545460692206656,1.1810426839645698,-0.0320852862379657,-0.5246566718826416,0
576,0,2,2,0,0,3,2,3,2,2,6,2,2,0.7284860623573817,1.276324979679567,-0.1792568896452362,-0.46401746731791793,-0.2941151238480177,1.8053895748469153,0
577,1,1,2,6,1,2,4,2,1,1,2,1,0,-0.8472563032479026,1.2599002631100067,-0.5866935665668961,-1.138499102892493,0.7540042265921902,-1.0151927238257064,0
578,1,2,0,0,0,3,3,3,3,1,2,1,1,0.09818911611526797,-0.9785539665129364,-0.22031187476007397,0.9813202476240421,0.49197438898213824,2.0506576008184476,1
579,1,1,0,2,1,3,4,3,1,1,5,1,0,-1.0573552853286072,0.8140865276505107,-0.4522433546505318,-1.1824324600484049,-0.5561449614580697,0.824317470960786,0
580,0,0,2,2,1,2,4,3,1,3,2,2,2,-0.32200884804614116,1.095653097414403,-0.7851584235201402,-1.2749017165384675,0.22994455137208628,0.4564154320034876,1
581,0,1,2,2,0,2,3,3,1,2,2,0,0,-0.7422068122075504,1.7057139985695027,-0.8242676747432796,0.40028416536521694,-0.5561449614580697,-0.8925587108399401,0
582,0,1,2,8,0,3,2,3,1,1,4,1,1,-0.8472563032479026,-0.870620114770111,-0.8812776777700447,1.5385067931410865,0.22994455137208628,1.6827555618611492,0
583,0,2,2,4,0,4,4,3,2,7,4,3,1,0.41333758923632485,-1.529955165633892,-0.25085989685974,0.33835905242164555,-0.5561449614580697,-0.8925587108399401,0
584,0,1,2,2,0,3,2,3,1,2,2,2,2,1.7789809727609045,-1.2695060886022917,-0.6668578029048732,0.30614125717397667,-0.8181747990681216,0.9469514839465522,0
585,0,2,2,2,0,3,1,4,2,1,2,1,0,-0.5321078301268457,1.3232527413068824,0.406019864977664,0.25007392518452687,-1.0802046366781737,1.0695854969323184,1
586,0,1,0,4,0,3,3,4,3,1,2,1,0,-0.9523057942882549,-1.529955165633892,0.23284954861650006,0.09958474305364055,1.5400937394223462,0.4564154320034876,0
587,0,2,2,6,0,3,1,2,1,5,2,1,0,0.9385850444380863,-1.1122980871507853,-0.656934560057211,0.8781117260514232,0.22994455137208628,-0.8925587108399401,0
588,1,1,2,3,0,5,1,3,4,2,2,0,0,1.7789809727609045,0.14067314829853514,2.4574071069953627,0.960260130384224,-1.0802046366781737,-0.8925587108399401,0
589,1,2,1,8,0,1,4,3,1,6,1,3,1,-0.2169593570057889,1.215318889564057,-0.7874933041901784,-1.0725293316710756,-0.2941151238480177,-1.0151927238257064,0
590,0,1,0,4,0,4,4,2,2,2,3,2,0,0.5183870802766771,1.0064903503225038,-0.4561348224339287,0.9836912542007105,-0.5561449614580697,-1.0151927238257064,0
591,0,2,2,6,1,3,4,3,1,1,3,1,0,-0.2169593570057889,-1.4196749258097008,-0.9221380894957126,1.6638911997543089,-1.0802046366781737,1.9280235878326815,1
592,1,0,2,8,1,1,3,1,2,1,3,0,0,0.6234365713170295,-1.2788916409277549,-0.812204124614749,-1.7173036495497478,-0.2941151238480177,0.33378141901772146,0
593,1,0,2,2,1,3,2,1,1,3,3,2,0,0.9385850444380863,-1.1779969534290267,-0.5915579012961423,-1.7315296890097576,2.3261832522525023,-1.0151927238257064,0
594,1,0,2,6,1,4,3,3,1,3,2,2,2,0.41333758923632485,-0.3027941990795951,-0.8577342976804933,-1.391917864645802,0.7540042265921902,1.1922195099180846,1
595,0,2,2,0,0,1,2,2,2,1,1,1,0,-0.2169593570057889,-1.1169908633135168,-0.21155607224743084,0.9398973680198964,2.0641534146424503,-0.5246566718826416,0
596,1,0,2,6,0,2,1,3,1,0,2,0,0,-1.2674542674093117,-1.3915182688333116,-0.3798620538793486,0.2559317061386485,-0.8181747990681216,-0.27938864591110935,0
597,0,1,0,5,0,3,3,1,3,1,3,1,1,0.3082880981959725,-0.6735235159353865,1.372465888984295,-1.4477062546850554,2.3261832522525023,-0.15675463292534317,0
598,0,1,2,0,1,4,3,3,2,6,2,2,2,2.199178936922314,1.2176652776454229,-0.05317333346317525,0.7313882602481865,-0.0320852862379657,-0.15675463292534317,0
599,0,2,2,2,1,3,4,3,2,2,3,2,0,0.3082880981959725,-0.7533007107018226,-0.2485250161897018,-1.7173036495497478,-0.5561449614580697,-0.034120619939577025,0
600,1,0,1,2,0,1,1,3,1,4,2,1,1,-0.7422068122075504,1.1167705901466949,-0.86182033885306,1.3616575967166529,1.0160340642022423,0.824317470960786,0
601,0,0,1,6,0,4,2,2,2,2,3,2,1,-0.32200884804614116,1.7104067747322342,-0.3516489124497208,-0.20753034411244997,2.588213089862554,-0.8925587108399401,0
602,1,1,2,6,0,3,1,2,1,1,6,0,0,-1.372503758449664,-0.20189951158086705,-0.7810723823475735,-0.7828481163922517,-0.2941151238480177,-0.769924697854174,1
603,0,2,1,7,0,3,3,3,3,1,6,0,0,-1.1624047763689596,-1.145147520289906,-0.2745978503384613,0.8164655550580481,-0.0320852862379657,1.3148535229038507,1
604,0,2,2,2,0,3,3,4,1,8,2,2,0,0.6234365713170295,0.23452867155316587,-0.8725218752574017,0.17308594693035706,-0.8181747990681216,-1.0151927238257064,0
605,0,0,0,4,1,4,4,3,2,2,2,0,0,-0.2169593570057889,-1.0559847731980068,-0.4870719913119344,0.14491280996053402,0.22994455137208628,0.08851339304618913,0
606,0,1,2,2,0,3,1,3,1,1,3,1,0,-1.2674542674093117,-0.08458010751257863,-0.8499513621136994,-1.060395356837538,1.5400937394223462,-1.0151927238257064,0
607,0,2,2,2,1,4,1,3,1,2,2,0,0,0.41333758923632485,1.1003458735771345,-0.9211652225498634,-1.0732266865465663,2.588213089862554,-0.4020226588968755,0
608,1,1,2,7,0,4,3,3,2,1,2,1,1,-0.1119098659654366,0.3612336279469174,-0.2481358694113621,0.017017925795545376,1.5400937394223462,-1.0151927238257064,0
609,1,2,1,7,0,3,1,2,2,0,3,0,0,-0.7422068122075504,1.5555451613620934,-0.04655783823140045,-0.0065526689960392305,1.0160340642022423,1.9280235878326815,0
610,1,1,1,6,0,2,3,2,1,1,2,1,1,-0.32200884804614116,1.4687288023515601,-0.7662848047706651,-1.3914994517205075,0.7540042265921902,-1.0151927238257064,0
611,0,2,0,6,0,3,4,1,1,0,2,0,0,-1.1624047763689596,1.5320812805484358,-0.7871041574118387,-1.127341424884642,1.2780639018122941,0.21114740603195528,0
612,0,0,2,7,0,4,3,3,2,2,2,0,0,0.6234365713170295,0.1735225814376559,-0.08041360794695385,1.1806242710392754,-0.2941151238480177,-0.8925587108399401,0
613,0,1,0,2,0,1,3,1,1,0,6,0,0,-1.372503758449664,-0.3192189156491555,-0.864349792912268,0.19414606417017524,0.49197438898213824,-0.8925587108399401,1
614,1,0,2,7,0,5,1,3,2,1,3,1,1,-0.2169593570057889,-1.0653703255234699,-0.08644538301121911,0.0472831273918404,-0.8181747990681216,-0.034120619939577025,0
615,0,0,1,6,1,4,4,3,1,1,3,1,1,-0.1119098659654366,-0.46704136477519886,-0.5298781369293007,0.5332000046337384,-1.0802046366781737,-0.15675463292534317,0
616,1,1,2,7,1,4,2,3,2,3,2,2,2,-0.4270583390864935,0.9032492747424099,-0.43784492385196305,1.3768599330023494,-0.0320852862379657,1.560121548875383,1
617,1,0,2,2,0,4,3,4,2,3,4,0,0,-0.7422068122075504,-1.529955165633892,-0.8602637517397013,1.7284662612247448,-0.5561449614580697,-1.0151927238257064,0
618,1,0,0,0,0,3,2,3,2,9,2,4,0,0.833535553397734,-1.0395600566284464,-0.4845425372527264,-1.47127684947664,0.7540042265921902,-1.0151927238257064,0
619,1,1,2,0,0,3,1,3,2,7,2,2,0,0.09818911611526797,-0.37318584152056816,-0.08916941045959698,-0.8253867637971826,-0.5561449614580697,-0.8925587108399401,0
